Campaign_ID,Campaign_Name,Brand,Product_Category,Influencer_ID,Influencer,Influencer_Type,Platform,Audience_Group,Campaign_Date,Followers,Reach,Impressions,Likes,Comments,Shares,Clicks,Conversions,Spend,Revenue,Total_Engagement,Engagement_Rate,ROI,Conversion_Rate,Cost_Per_Engagement
CMP04242,Campaign_4242,Zara,Fashion,INF269,Influencer_124,Mega,TikTok,Gen Z,2025-09-17,4572610,1100924,1332867,105704,9850,816,15483,3956,102874,125056,116370,10.57,21.56,25.55,0.88
CMP04243,Campaign_4243,Zara,Fashion,INF078,Influencer_51,Mega,TikTok,Millennials,2025-04-25,2920196,2235678,2529033,251214,50035,21023,335064,33338,253941,320235,322272,14.41,26.11,9.95,0.79
CMP04244,Campaign_4244,Apple,Gaming,INF273,Influencer_177,Mega,TikTok,Professionals,2024-07-10,2277152,680333,1040840,7715,519,221,83747,17211,111151,369706,8455,1.24,232.62,20.55,13.15
CMP04245,Campaign_4245,Puma,Fashion,INF111,Influencer_124,Mega,TikTok,Millennials,2025-01-28,2177958,893839,1351695,31046,4383,954,49778,9682,182387,635007,36383,4.07,248.16,19.45,5.01
CMP04246,Campaign_4246,Apple,Beauty,INF288,Influencer_17,Mega,Instagram,Adults,2025-11-30,3048820,2175241,3268090,145619,21733,7496,94703,27422,434251,1447836,174848,8.04,233.41,28.96,2.48
CMP04247,Campaign_4247,Sony,Fashion,INF259,Influencer_102,Mega,Facebook,Adults,2025-11-20,3879291,2808005,4336633,177649,5597,1058,436378,34663,230608,608031,184304,6.56,163.66,7.94,1.25
CMP04248,Campaign_4248,Adidas,Beauty,INF054,Influencer_121,Mega,Facebook,Millennials,2025-05-12,4143854,1432236,2153844,17548,114,971,28505,586,207313,472681,18633,1.3,128.0,2.06,11.13
CMP04249,Campaign_4249,Nykaa,Beauty,INF218,Influencer_223,Mega,YouTube,Millennials,2024-04-18,1402626,1400302,1957311,138687,11283,4086,115978,6652,306006,604614,154056,11.0,97.58,5.74,1.99
CMP04250,Campaign_4250,Samsung,Travel,INF066,Influencer_170,Macro,X,Millennials,2024-04-07,750635,301653,523889,13650,1962,1060,55609,1799,5452,10791,16672,5.53,97.93,3.24,0.33
CMP04251,Campaign_4251,Zara,Gaming,INF206,Influencer_18,Macro,Facebook,Adults,2025-04-06,734503,730247,1002647,56072,1347,4243,88251,19717,453018,645054,61662,8.44,42.39,22.34,7.35
CMP04252,Campaign_4252,Apple,Electronics,INF020,Influencer_249,Mega,TikTok,Gen Z,2025-07-29,4141338,1513929,2443709,153089,11265,8454,174416,2535,174129,186890,172808,11.41,7.33,1.45,1.01
CMP04253,Campaign_4253,Boat,Fitness,INF171,Influencer_246,Macro,YouTube,Professionals,2025-06-19,406632,258682,362064,14170,2023,1025,40654,8647,321056,279316,17218,6.66,-13.0,21.27,18.65
CMP04254,Campaign_4254,Nykaa,Electronics,INF130,Influencer_20,Mega,TikTok,Millennials,2024-07-02,4700203,1814732,2946194,47575,7065,973,199225,53748,316747,359706,55613,3.06,13.56,26.98,5.7
CMP04255,Campaign_4255,Apple,Gaming,INF172,Influencer_83,Mega,Facebook,Adults,2025-02-07,1347844,534679,642808,18304,508,869,34807,2970,438081,536737,19681,3.68,22.52,8.53,22.26
CMP04256,Campaign_4256,Samsung,Gaming,INF130,Influencer_154,Micro,Facebook,Professionals,2025-07-27,13069,11899,14976,919,128,18,710,182,41284,143186,1065,8.95,246.83,25.63,38.76
CMP04257,Campaign_4257,Sony,Travel,INF266,Influencer_251,Mega,X,Professionals,2025-08-01,2202584,1014781,1572690,95512,16095,3442,85814,6419,391310,1352778,115049,11.34,245.7,7.48,3.4
CMP04258,Campaign_4258,Boat,Fitness,INF212,Influencer_99,Mega,Facebook,Professionals,2024-10-17,4589073,2647313,2681431,190188,5745,4322,22521,3353,59426,183498,200255,7.56,208.78,14.89,0.3
CMP04259,Campaign_4259,Mamaearth,Food,INF129,Influencer_60,Macro,Facebook,Professionals,2024-12-09,313973,164250,278718,15714,1636,1259,621,37,305677,404547,18609,11.33,32.34,5.96,16.43
CMP04260,Campaign_4260,Boat,Fitness,INF220,Influencer_140,Mega,YouTube,Millennials,2024-09-18,4630620,1437915,2359327,137538,10545,627,15744,3187,77846,245218,148710,10.34,215.0,20.24,0.52
CMP04261,Campaign_4261,Sony,Gaming,INF145,Influencer_151,Mega,X,Adults,2024-06-30,4171723,877327,1143835,78334,13859,3386,131374,18354,175232,205306,95579,10.89,17.16,13.97,1.83
CMP04262,Campaign_4262,Samsung,Fashion,INF162,Influencer_134,Mega,Facebook,Professionals,2025-08-15,1526921,1419766,2271722,71991,4092,807,107986,2593,118481,356782,76890,5.42,201.13,2.4,1.54
CMP04263,Campaign_4263,Nike,Electronics,INF041,Influencer_186,Macro,Facebook,Professionals,2025-08-07,713561,410301,423517,36428,6081,2493,12748,131,305343,439103,45002,10.97,43.81,1.03,6.79
CMP04264,Campaign_4264,Samsung,Food,INF177,Influencer_125,Mega,X,Millennials,2025-03-09,1072524,822044,1485428,10136,629,344,50658,3062,474871,519325,11109,1.35,9.36,6.04,42.75
CMP04265,Campaign_4265,Zara,Electronics,INF166,Influencer_24,Mega,Instagram,Gen Z,2025-04-13,1468684,935145,1787849,24567,4496,970,16806,1715,334698,1002338,30033,3.21,199.48,10.2,11.14
CMP04266,Campaign_4266,Zara,Food,INF128,Influencer_28,Macro,X,Adults,2024-04-08,337708,307802,372954,14244,2120,1004,23122,6443,57080,124986,17368,5.64,118.97,27.87,3.29
CMP04267,Campaign_4267,Boat,Fashion,INF068,Influencer_162,Mega,Facebook,Millennials,2024-07-30,4338423,1048568,1560344,37735,217,1212,59078,14144,12675,32092,39164,3.73,153.19,23.94,0.32
CMP04268,Campaign_4268,Nykaa,Fashion,INF206,Influencer_165,Mega,Instagram,Professionals,2025-11-16,1344100,737207,1192183,15932,1216,977,106063,8925,139000,459260,18125,2.46,230.4,8.41,7.67
CMP04269,Campaign_4269,Apple,Food,INF212,Influencer_72,Mega,Instagram,Millennials,2024-09-05,4152451,1482966,2848502,43581,3918,682,85165,11087,75130,232275,48181,3.25,209.16,13.02,1.56
CMP04270,Campaign_4270,Sony,Travel,INF174,Influencer_45,Micro,Instagram,Professionals,2025-06-06,58493,19824,28224,1710,338,156,1432,335,184910,168977,2204,11.12,-8.62,23.39,83.9
CMP04271,Campaign_4271,Sony,Travel,INF002,Influencer_267,Mega,X,Professionals,2025-09-09,3559687,1711638,2649690,180641,17726,9810,213002,52421,170616,142223,208177,12.16,-16.64,24.61,0.82
CMP04272,Campaign_4272,Nike,Fashion,INF146,Influencer_82,Mega,Instagram,Professionals,2025-02-11,2783699,2427927,3533168,164936,19425,1213,160685,35314,102173,164400,185574,7.64,60.9,21.98,0.55
CMP04273,Campaign_4273,Apple,Food,INF200,Influencer_33,Mega,X,Gen Z,2025-05-15,4993994,2399835,4018116,56068,483,4556,323245,93071,63318,134286,61107,2.55,112.08,28.79,1.04
CMP04274,Campaign_4274,Nike,Electronics,INF141,Influencer_175,Macro,TikTok,Millennials,2025-02-11,727703,622092,668197,47068,6186,2703,75283,20605,216081,452642,55957,8.99,109.48,27.37,3.86
CMP04275,Campaign_4275,Apple,Beauty,INF040,Influencer_22,Mega,Facebook,Professionals,2024-06-06,1489685,1095931,1854751,125029,10981,9892,189387,2887,214880,510516,145902,13.31,137.58,1.52,1.47
CMP04276,Campaign_4276,Boat,Food,INF146,Influencer_212,Mega,X,Professionals,2024-02-22,1050308,720796,812660,40428,2878,1857,79462,21821,231731,611937,45163,6.27,164.07,27.46,5.13
CMP04277,Campaign_4277,Adidas,Food,INF199,Influencer_202,Mega,Instagram,Professionals,2025-05-03,4818638,1196503,2066354,54625,10106,3635,215521,28074,90938,298220,68366,5.71,227.94,13.03,1.33
CMP04278,Campaign_4278,Boat,Fitness,INF058,Influencer_288,Mega,Facebook,Adults,2024-09-28,4924537,2378215,3155776,199764,11970,6402,253065,1433,166094,357949,218136,9.17,115.51,0.57,0.76
CMP04279,Campaign_4279,Zara,Fashion,INF214,Influencer_299,Mega,YouTube,Adults,2025-02-07,4659113,1578557,1666026,167871,21607,8487,37510,9236,396249,538553,197965,12.54,35.91,24.62,2.0
CMP04280,Campaign_4280,Puma,Travel,INF278,Influencer_278,Mega,TikTok,Gen Z,2025-02-23,2955840,1568338,1846931,60891,8315,642,36158,1989,60798,189794,69848,4.45,212.17,5.5,0.87
CMP04281,Campaign_4281,Adidas,Fitness,INF171,Influencer_153,Mega,TikTok,Adults,2025-06-04,1303266,592679,1006900,19324,87,673,11830,698,303019,980355,20084,3.39,223.53,5.9,15.09
CMP04282,Campaign_4282,Sony,Electronics,INF035,Influencer_43,Macro,TikTok,Millennials,2024-03-14,617441,417437,429220,25194,1161,967,21829,673,277396,688269,27322,6.55,148.12,3.08,10.15
CMP04283,Campaign_4283,Sony,Gaming,INF148,Influencer_180,Mega,YouTube,Millennials,2025-02-21,4752705,1717695,2294358,60452,11836,4725,34337,4210,332282,386012,77013,4.48,16.17,12.26,4.31
CMP04284,Campaign_4284,Nykaa,Electronics,INF019,Influencer_232,Mega,X,Millennials,2024-04-24,3029464,1447847,1860325,59337,6572,4553,169806,43876,405955,1218971,70462,4.87,200.27,25.84,5.76
CMP04285,Campaign_4285,Samsung,Fitness,INF143,Influencer_40,Mega,YouTube,Adults,2024-01-04,2707506,1628350,2957912,108680,21512,1965,197198,50977,25521,23369,132157,8.12,-8.43,25.85,0.19
CMP04286,Campaign_4286,Sony,Food,INF129,Influencer_12,Macro,TikTok,Millennials,2025-09-13,554816,361987,690425,31508,368,2463,21032,4814,493297,778288,34339,9.49,57.77,22.89,14.37
CMP04287,Campaign_4287,Nykaa,Travel,INF052,Influencer_264,Macro,YouTube,Millennials,2024-11-28,257217,243304,329873,24193,4747,1249,31401,6540,213928,176838,30189,12.41,-17.34,20.83,7.09
CMP04288,Campaign_4288,Apple,Fashion,INF075,Influencer_111,Mega,Instagram,Professionals,2025-09-21,2342882,735716,844552,18290,1392,76,40218,9734,482360,1535004,19758,2.69,218.23,24.2,24.41
CMP04289,Campaign_4289,Apple,Food,INF094,Influencer_51,Mega,YouTube,Millennials,2025-06-16,1111857,529576,586222,6238,197,447,9023,1134,102326,317487,6882,1.3,210.27,12.57,14.87
CMP04290,Campaign_4290,Boat,Gaming,INF058,Influencer_296,Mega,YouTube,Millennials,2024-11-10,3638734,2609843,3595702,146179,494,6185,271261,18292,198211,372464,152858,5.86,87.91,6.74,1.3
CMP04291,Campaign_4291,Apple,Electronics,INF211,Influencer_275,Mega,TikTok,Professionals,2024-12-21,1668892,425296,792323,43061,4825,3524,69866,20501,83148,102349,51410,12.09,23.09,29.34,1.62
CMP04292,Campaign_4292,Nykaa,Beauty,INF053,Influencer_239,Mega,TikTok,Professionals,2024-05-05,1779728,975799,1632013,16552,183,101,193893,6350,230929,206098,16836,1.73,-10.75,3.28,13.72
CMP04293,Campaign_4293,Zara,Gaming,INF213,Influencer_83,Mega,Instagram,Gen Z,2024-08-24,2579404,724506,1256022,25633,430,183,133496,1780,388328,1152772,26246,3.62,196.86,1.33,14.8
CMP04294,Campaign_4294,Nykaa,Electronics,INF152,Influencer_129,Mega,Facebook,Millennials,2024-07-28,3652447,2652572,4830360,98623,13052,6629,142286,26881,244218,535070,118304,4.46,119.1,18.89,2.06
CMP04295,Campaign_4295,Samsung,Beauty,INF089,Influencer_121,Macro,Facebook,Gen Z,2025-07-04,362546,319060,421152,4837,473,208,14848,3184,161906,352540,5518,1.73,117.74,21.44,29.34
CMP04296,Campaign_4296,Sony,Beauty,INF030,Influencer_157,Mega,Instagram,Gen Z,2025-02-22,1617763,1188040,2374333,20036,1095,328,102835,22835,298294,932628,21459,1.81,212.65,22.21,13.9
CMP04297,Campaign_4297,Apple,Food,INF156,Influencer_105,Mega,YouTube,Millennials,2025-06-21,1305266,1232416,2222486,91074,14588,6625,38143,1900,120511,248258,112287,9.11,106.0,4.98,1.07
CMP04298,Campaign_4298,Puma,Gaming,INF100,Influencer_30,Mega,TikTok,Gen Z,2024-02-18,1200046,740261,803343,38770,3129,709,110756,29920,41767,135042,42608,5.76,223.32,27.01,0.98
CMP04299,Campaign_4299,Nike,Travel,INF044,Influencer_158,Mega,Facebook,Adults,2025-07-13,3270063,1476076,1485106,84416,13819,7594,76523,8543,450584,679608,105829,7.17,50.83,11.16,4.26
CMP04300,Campaign_4300,Boat,Gaming,INF019,Influencer_149,Mega,YouTube,Gen Z,2025-09-02,1195259,801715,1135993,47808,1950,118,36311,8632,386369,1161744,49876,6.22,200.68,23.77,7.75
CMP04301,Campaign_4301,Boat,Beauty,INF009,Influencer_287,Mega,Facebook,Adults,2024-06-24,1443855,458806,627358,37544,3461,726,10268,2876,40650,85612,41731,9.1,110.61,28.01,0.97
CMP04302,Campaign_4302,Mamaearth,Gaming,INF149,Influencer_212,Macro,YouTube,Gen Z,2025-09-07,141236,49880,56630,2573,158,207,9636,2199,340848,1085972,2938,5.89,218.61,22.82,116.01
CMP04303,Campaign_4303,Nike,Travel,INF271,Influencer_241,Macro,TikTok,Adults,2024-03-30,834695,573340,618147,66918,1077,1038,472,80,374604,1166543,69033,12.04,211.41,16.95,5.43
CMP04304,Campaign_4304,Boat,Electronics,INF147,Influencer_226,Mega,TikTok,Adults,2025-02-14,4291010,2689372,2772656,30764,3543,3035,432579,26851,460655,883988,37342,1.39,91.9,6.21,12.34
CMP04305,Campaign_4305,Puma,Fashion,INF285,Influencer_77,Mega,Facebook,Professionals,2024-07-22,1466991,1322970,1990211,99442,254,2982,210490,1797,440374,1012705,102678,7.76,129.96,0.85,4.29
CMP04306,Campaign_4306,Nike,Travel,INF216,Influencer_180,Mega,X,Adults,2025-09-21,2646658,2129524,2183882,250408,27478,10061,330526,44030,173199,391162,287947,13.52,125.85,13.32,0.6
CMP04307,Campaign_4307,Mamaearth,Fashion,INF087,Influencer_110,Macro,Facebook,Professionals,2024-07-07,127116,101257,171345,4163,485,404,1971,445,89201,293770,5052,4.99,229.33,22.58,17.66
CMP04308,Campaign_4308,Zara,Fashion,INF098,Influencer_152,Mega,YouTube,Gen Z,2025-10-11,1169595,401887,544413,11347,2172,745,3202,190,280915,695290,14264,3.55,147.51,5.93,19.69
CMP04309,Campaign_4309,Apple,Fashion,INF122,Influencer_164,Macro,Facebook,Professionals,2024-04-28,735663,434806,594650,11319,973,1082,76047,17817,375834,801401,13374,3.08,113.23,23.43,28.1
CMP04310,Campaign_4310,Zara,Travel,INF236,Influencer_205,Mega,X,Gen Z,2025-04-02,1880790,1065127,1691044,103493,19834,1534,63012,6598,194138,252579,124861,11.72,30.1,10.47,1.55
CMP04311,Campaign_4311,Nykaa,Food,INF092,Influencer_227,Macro,YouTube,Gen Z,2024-11-03,840094,585379,1132547,15183,1238,695,50134,10740,28411,67597,17116,2.92,137.93,21.42,1.66
CMP04312,Campaign_4312,Sony,Gaming,INF033,Influencer_194,Mega,YouTube,Millennials,2024-04-16,1098461,381681,665280,37904,7347,77,21433,1637,137614,200008,45328,11.88,45.34,7.64,3.04
CMP04313,Campaign_4313,Zara,Fashion,INF016,Influencer_241,Mega,X,Adults,2024-10-15,4699569,1868909,3405577,120199,10323,9038,326429,87509,181931,547743,139560,7.47,201.07,26.81,1.3
CMP04314,Campaign_4314,Nykaa,Food,INF282,Influencer_276,Mega,Facebook,Gen Z,2024-04-05,2053789,1303280,2309698,120820,9608,11720,1381,6,117184,390724,142148,10.91,233.43,0.43,0.82
CMP04315,Campaign_4315,Boat,Electronics,INF300,Influencer_46,Mega,TikTok,Professionals,2024-01-04,4542246,2965683,5148129,353776,70617,6183,117602,7010,41073,121170,430576,14.52,195.01,5.96,0.1
CMP04316,Campaign_4316,Nykaa,Fitness,INF284,Influencer_255,Mega,TikTok,Adults,2024-09-28,1842545,1746719,2211024,32596,2383,2966,218640,27584,411340,1363266,37945,2.17,231.42,12.62,10.84
CMP04317,Campaign_4317,Nykaa,Gaming,INF204,Influencer_136,Mega,TikTok,Professionals,2024-05-28,1976799,1679410,2432418,192166,20038,9038,329413,61841,52310,44264,221242,13.17,-15.38,18.77,0.24
CMP04318,Campaign_4318,Samsung,Fitness,INF162,Influencer_79,Macro,YouTube,Gen Z,2025-03-12,358560,264499,452865,14639,2611,1349,46692,3119,295432,994968,18599,7.03,236.78,6.68,15.88
CMP04319,Campaign_4319,Nykaa,Travel,INF230,Influencer_77,Mega,X,Gen Z,2025-12-13,4547749,2852841,3320061,183731,27184,18158,139050,13154,200863,493684,229073,8.03,145.78,9.46,0.88
CMP04320,Campaign_4320,Mamaearth,Fitness,INF284,Influencer_289,Mega,YouTube,Gen Z,2024-07-30,3738068,1413323,2798169,90377,3413,8543,178020,10274,79743,229856,102333,7.24,188.25,5.77,0.78
CMP04321,Campaign_4321,Adidas,Gaming,INF095,Influencer_44,Mega,Instagram,Gen Z,2025-06-06,4691396,1798166,3085221,42789,2851,3339,353733,89526,114146,108297,48979,2.72,-5.12,25.31,2.33
CMP04322,Campaign_4322,Adidas,Food,INF122,Influencer_285,Mega,Instagram,Professionals,2024-11-21,2048931,858905,984975,30701,5681,853,100443,2721,162853,327001,37235,4.34,100.8,2.71,4.37
CMP04323,Campaign_4323,Zara,Food,INF255,Influencer_41,Macro,TikTok,Millennials,2024-04-14,718259,414036,488139,23499,2535,2209,81129,22360,10696,27668,28243,6.82,158.68,27.56,0.38
CMP04324,Campaign_4324,Adidas,Food,INF248,Influencer_81,Mega,Facebook,Gen Z,2025-09-20,1478196,550906,810450,31748,1177,646,97126,21284,21981,67514,33571,6.09,207.15,21.91,0.65
CMP04325,Campaign_4325,Adidas,Fashion,INF159,Influencer_33,Mega,Instagram,Professionals,2024-04-03,3374562,1005763,1559010,34086,2667,643,102965,2142,201526,358471,37396,3.72,77.88,2.08,5.39
CMP04326,Campaign_4326,Apple,Gaming,INF142,Influencer_46,Mega,Facebook,Professionals,2025-09-10,3974807,2490493,4830434,108902,17575,204,483490,66754,312040,597934,126681,5.09,91.62,13.81,2.46
CMP04327,Campaign_4327,Samsung,Travel,INF168,Influencer_155,Mega,X,Gen Z,2024-03-08,4370584,1963200,3169305,48668,2395,751,213194,62817,270361,925146,51814,2.64,242.19,29.46,5.22
CMP04328,Campaign_4328,Puma,Food,INF121,Influencer_251,Mega,Facebook,Gen Z,2025-12-28,2818134,651460,717019,57616,3297,215,47254,5,447499,988023,61128,9.38,120.79,0.01,7.32
CMP04329,Campaign_4329,Boat,Beauty,INF259,Influencer_101,Mega,Facebook,Millennials,2024-03-07,4467017,1652070,2438482,41918,8343,2208,193781,16399,155584,202769,52469,3.18,30.33,8.46,2.97
CMP04330,Campaign_4330,Adidas,Fitness,INF053,Influencer_147,Mega,Facebook,Millennials,2024-04-16,1612874,1001865,1189075,71993,8525,5103,123178,23011,75343,79718,85621,8.55,5.81,18.68,0.88
CMP04331,Campaign_4331,Zara,Fitness,INF215,Influencer_201,Mega,Instagram,Professionals,2024-12-15,4723788,1468428,2785284,107160,8275,4202,236663,50554,122699,391147,119637,8.15,218.79,21.36,1.03
CMP04332,Campaign_4332,Sony,Fashion,INF256,Influencer_47,Mega,TikTok,Gen Z,2024-02-16,3487567,2295955,3380155,28440,3897,1761,138759,32885,94503,155155,34098,1.49,64.18,23.7,2.77
CMP04333,Campaign_4333,Apple,Fitness,INF171,Influencer_246,Mega,YouTube,Adults,2024-01-15,3030970,2643623,3701244,225450,23760,19674,522184,106356,129071,416429,268884,10.17,222.64,20.37,0.48
CMP04334,Campaign_4334,Apple,Gaming,INF212,Influencer_128,Mega,X,Gen Z,2025-01-19,4224597,1934126,3624666,60883,10594,4491,21295,6224,455253,515784,75968,3.93,13.3,29.23,5.99
CMP04335,Campaign_4335,Puma,Fitness,INF100,Influencer_247,Mega,Facebook,Gen Z,2024-06-02,3188552,1458185,2879677,158785,28367,7758,175020,4051,272839,228721,194910,13.37,-16.17,2.31,1.4
CMP04336,Campaign_4336,Adidas,Beauty,INF252,Influencer_277,Micro,Facebook,Adults,2025-07-18,67765,34846,37141,3470,343,15,2570,270,85847,281694,3828,10.99,228.13,10.51,22.43
CMP04337,Campaign_4337,Adidas,Electronics,INF208,Influencer_186,Mega,X,Millennials,2024-11-28,3177508,2779667,2844700,34927,3088,2649,461763,132208,358350,1067953,40664,1.46,198.02,28.63,8.81
CMP04338,Campaign_4338,Puma,Fitness,INF134,Influencer_261,Mega,Instagram,Millennials,2024-01-27,1394603,784687,1414091,47517,1120,3076,18821,1969,233748,195163,51713,6.59,-16.51,10.46,4.52
CMP04339,Campaign_4339,Nike,Fitness,INF041,Influencer_203,Mega,Instagram,Adults,2025-10-01,3912394,1722032,2026207,124085,18389,11734,55733,8421,91027,254154,154208,8.96,179.21,15.11,0.59
CMP04340,Campaign_4340,Nykaa,Electronics,INF039,Influencer_287,Mega,Instagram,Millennials,2024-07-25,3557126,1690919,3313397,186352,5637,1768,225927,34872,399262,559146,193757,11.46,40.04,15.44,2.06
CMP04341,Campaign_4341,Apple,Beauty,INF051,Influencer_246,Mega,YouTube,Millennials,2025-07-07,2422492,1731983,2661216,200951,38999,12364,294998,78654,333992,1039059,252314,14.57,211.1,26.66,1.32
CMP04342,Campaign_4342,Apple,Food,INF218,Influencer_292,Mega,YouTube,Adults,2025-08-27,4412363,1971675,2323861,77357,3303,3940,352110,29055,125836,236410,84600,4.29,87.87,8.25,1.49
CMP04343,Campaign_4343,Sony,Beauty,INF015,Influencer_210,Mega,TikTok,Gen Z,2024-01-06,3433607,1383216,2034022,92321,18102,3631,228146,56115,148013,128792,114054,8.25,-12.99,24.6,1.3
CMP04344,Campaign_4344,Puma,Food,INF058,Influencer_127,Macro,X,Millennials,2025-11-12,281172,175438,273617,2980,407,88,18956,1174,66003,103865,3475,1.98,57.36,6.19,18.99
CMP04345,Campaign_4345,Sony,Gaming,INF074,Influencer_211,Mega,TikTok,Adults,2024-03-14,4505062,1467697,1778712,89085,11664,7757,198848,45245,261898,814624,108506,7.39,211.05,22.75,2.41
CMP04346,Campaign_4346,Samsung,Fitness,INF239,Influencer_86,Macro,YouTube,Gen Z,2024-04-30,455340,451515,783137,17136,748,52,72247,4918,60349,120520,17936,3.97,99.71,6.81,3.36
CMP04347,Campaign_4347,Puma,Electronics,INF029,Influencer_234,Mega,YouTube,Gen Z,2024-05-20,3803597,2776047,4886433,35493,179,2281,203521,4185,156449,399765,37953,1.37,155.52,2.06,4.12
CMP04348,Campaign_4348,Boat,Gaming,INF056,Influencer_276,Mega,YouTube,Millennials,2024-12-24,1949244,640308,830270,40887,5839,1438,22335,562,233370,789453,48164,7.52,238.28,2.52,4.85
CMP04349,Campaign_4349,Nike,Beauty,INF237,Influencer_299,Mega,X,Adults,2024-02-19,3124859,1308159,1784436,111953,10018,10024,28588,6099,228333,542767,131995,10.09,137.71,21.33,1.73
CMP04350,Campaign_4350,Mamaearth,Electronics,INF099,Influencer_77,Mega,X,Professionals,2024-04-02,3073002,715481,1103747,38075,6029,1009,31534,9164,104322,195606,45113,6.31,87.5,29.06,2.31
CMP04351,Campaign_4351,Puma,Fitness,INF110,Influencer_253,Mega,YouTube,Gen Z,2025-04-16,2868786,618556,899082,70464,8064,6943,99946,28922,223669,227911,85471,13.82,1.9,28.94,2.62
CMP04352,Campaign_4352,Apple,Electronics,INF110,Influencer_29,Mega,Facebook,Gen Z,2025-05-17,2365298,2363406,2775436,59819,10000,1963,390462,51599,203065,166035,71782,3.04,-18.24,13.21,2.83
CMP04353,Campaign_4353,Apple,Electronics,INF077,Influencer_172,Mega,Facebook,Adults,2024-08-09,3689233,1079648,2040328,104200,7929,7500,77516,20909,198793,585052,119629,11.08,194.3,26.97,1.66
CMP04354,Campaign_4354,Adidas,Fitness,INF094,Influencer_37,Macro,YouTube,Millennials,2025-08-17,822572,386352,437045,41469,185,1202,5839,449,129516,235015,42856,11.09,81.46,7.69,3.02
